call_id,customer_id,call_date,contact,complaint,agent,duration,escalated,referred,stat_0,stat_1,stat_2,stat_3,stat_4,stat_5,stat_6,stat_7,stat_8,stat_9,stat_10,stat_11,stat_12,stat_13,stat_14,stat_15,stat_16,stat_17,stat_18,stat_19,stat_20,stat_21,stat_22,stat_23,stat_24,stat_25,stat_26,stat_27,stat_28,stat_29,stat_30,stat_31,stat_32,stat_33,stat_34,stat_35,stat_36,stat_37,stat_38,stat_39
1565280,CU_3680709,10-24-2018 19:45:23,Phone Call,Unhappy with delay,Darcie ,10:22,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6546018,CU_3310659,10-24-2018 19:45:57,Phone Call,You did not understand my needs,Valerie,10:22,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,
9396835,CU_6438531,10-24-2018 19:46:28,Phone Call,I cannot understand your letter/comms,Macey ,10:22,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7168611,CU_3823673,10-24-2018 19:46:50,E-mail,Payment Failure/Incorrect Payment,Zara ,10:22,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9364070,CU_5601884,10-24-2018 19:46:53,Fax,You took too long,Naomi ,10:22,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6447723,CU_1760543,10-24-2018 19:47:00,E-mail,You took too long,Jaya ,10:23,0,0,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4776557,CU_1865945,10-24-2018 19:47:28,Phone Call,You are not easy to deal with,Gladys,10:23,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4285043,CU_2769894,10-24-2018 19:47:46,Internet,You provided me with incorrect information,Carol,10:23,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2253428,CU_7950400,10-24-2018 19:48:07,Phone Call,Incorrect information given,Gladys,10:23,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3859068,CU_1671443,10-24-2018 19:48:08,Phone Call,You are not easy to deal with,Naomi ,10:23,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3105406,CU_6976121,10-24-2018 19:48:52,Fax,You provided me with incorrect information,Jaya ,10:24,0,0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,
5726848,CU_7010360,10-24-2018 19:49:02,Phone Call,I have been mis-sold this product,Gladys,10:24,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,
8610451,CU_4494498,10-24-2018 19:49:16,Retail Voice,Standard letter inappropriate,Zara ,10:24,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5530273,CU_1922814,10-24-2018 19:49:37,Phone Call,Payment Failure/Incorrect Payment,Erika ,10:24,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,
3138211,CU_7862346,10-24-2018 19:49:50,Phone Call,I have been mis-sold this product,Minnie ,10:24,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6972071,CU_3201789,10-24-2018 19:50:12,Third Party Call,Payment Failure/Incorrect Payment,Alishba ,10:24,0,0,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
4186791,CU_6621847,10-24-2018 19:50:12,Phone Call,All points not addressed,Corrine,10:24,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8938151,CU_2935378,10-24-2018 19:50:34,Phone Call,My details are not accurate,Maryanne,10:25,0,0,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,
1467052,CU_7086185,10-24-2018 19:51:26,Phone Call,Unhappy with delay,Melody ,10:25,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6873776,CU_8270870,10-24-2018 19:51:58,Phone Call,You provided me with incorrect information,Macey ,10:25,0,0,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,
8348339,CU_1128398,10-24-2018 19:52:22,E-mail,I have been mis-sold this product,Elinor,10:25,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4514486,CU_5493910,10-24-2018 19:53:20,Phone Call,I have been mis-sold this product,Minerva,10:25,0,0,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
8446646,CU_1764492,10-24-2018 19:53:28,Questionnaire,Unsuitable advice,Macey ,10:26,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548410,CU_4751134,10-24-2018 19:53:49,E-mail,You took too long,Minerva,10:26,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8086211,CU_5530743,10-24-2018 19:53:51,Internet,The performance of my product was poor,Corrine,10:26,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1139399,CU_1242917,10-24-2018 19:54:56,Internet,You did not keep me updated,Ora,10:26,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3498704,CU_1848389,10-24-2018 19:55:04,E-mail,You took too long,Darcey ,10:26,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3171029,CU_9264627,10-24-2018 19:55:34,Phone Call,I have been mis-sold this product (PPI),Nikki,10:27,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1893078,CU_8456645,10-24-2018 19:55:35,Phone Call,You are not easy to deal with,Melody ,10:27,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2122455,CU_6688783,10-24-2018 19:55:37,Phone Call,You have asked for too much information,Macey ,10:27,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5432022,CU_4447772,10-24-2018 19:56:31,Letter,Unhappy with delay,Melody ,10:27,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7529179,CU_4825196,10-24-2018 19:57:01,Phone Call,You never answered my question,Macey ,10:27,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9364188,CU_8949772,10-24-2018 19:57:11,Phone Call,Unhappy with delay,Amalia,10:27,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4416226,CU_5601884,10-24-2018 19:57:38,Letter,You provided me with incorrect information,Macey ,10:27,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5628644,CU_5398276,10-24-2018 19:57:43,Phone Call,You took too long,Minnie ,10:27,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,
3269350,CU_9599669,10-24-2018 19:57:49,E-mail,You are not easy to deal with,Gladys,10:27,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5300967,CU_8759172,10-24-2018 19:57:59,Phone Call,You provided me with incorrect information,Maribel,10:28,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2777839,CU_8962428,10-24-2018 19:58:13,Phone Call,My details are not accurate,Mina ,10:28,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2188018,CU_9125283,10-24-2018 19:58:15,Phone Call,I have been mis-sold this product,Maribel,10:28,1,0,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,
2319092,CU_8808758,10-24-2018 19:58:28,Phone Call,Product - Contract terms and conditions,Ofelia,10:28,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7168759,CU_9638475,10-24-2018 19:58:30,Internet,Unhappy with delay,Elva,10:28,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1434360,CU_2031614,10-24-2018 19:58:47,Phone Call,You are not easy to deal with,Maryanne,10:28,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9298682,CU_4311408,10-24-2018 19:59:03,E-mail,You never answered my question,Bronwyn ,10:29,0,0,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5792512,CU_8545502,10-24-2018 19:59:07,Phone Call,Payment Failure/Incorrect Payment,Corrine,10:29,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6513409,CU_5530743,10-24-2018 19:59:16,Retail Voice,All points not addressed,Erika ,10:29,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5333770,CU_8749864,10-24-2018 19:59:17,Phone Call,You were not helpful,Debora,10:29,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,
4383498,CU_2148210,10-24-2018 19:59:39,Letter,I have been mis-sold this product,Alishba ,10:29,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3597071,CU_3953531,10-24-2018 19:59:44,Phone Call,Unsuitable advice,Macey ,10:29,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3040019,CU_8487082,10-24-2018 19:59:50,Phone Call,No reply to customer contact,Minnie ,10:29,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
9462547,CU_4095762,10-24-2018 20:00:27,Phone Call,You did not keep me updated,Alishba ,10:29,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9724696,CU_9581170,10-24-2018 20:00:28,Phone Call,Payment Failure/Incorrect Payment,Darcie ,10:30,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7037720,CU_6542121,10-24-2018 20:02:06,Phone Call,You never answered my question,Macey ,10:30,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,
7070491,CU_1865945,10-24-2018 20:02:17,E-mail,You provided me with incorrect information,Darcey ,10:31,0,0,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
4023068,CU_8808758,10-24-2018 20:03:44,E-mail,You provided me with incorrect information,Zara ,10:31,0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6808348,CU_7138513,10-24-2018 20:04:32,Phone Call,You never answered my question,Gladys,10:31,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1925916,CU_8039228,10-24-2018 20:04:41,Phone Call,You were not helpful,Darcey ,10:31,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9659171,CU_2348706,10-24-2018 20:04:46,Phone Call,My details are not accurate,Ora,10:31,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7856934,CU_3430087,10-24-2018 20:04:58,MyPortal,You were not helpful,Darcey ,10:31,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9790248,CU_4419029,10-24-2018 20:05:10,Questionnaire,You have asked for too much information,Ofelia,10:31,0,0,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,
2614058,CU_2725233,10-24-2018 20:05:18,Phone Call,I have been mis-sold this product (PPI),Nikki,10:32,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8020783,CU_9148042,10-24-2018 20:05:32,MyPortal,Payment Failure/Incorrect Payment,Erika ,10:32,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3203888,CU_5324122,10-24-2018 20:05:33,Phone Call,Customer payment processed incorrectly,Alishba ,10:32,0,0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6218546,CU_9913126,10-24-2018 20:05:43,Phone Call,You are not easy to deal with,Maryanne,10:32,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3859254,CU_1381545,10-24-2018 20:05:52,Letter & Phone Call,You were not helpful,Minerva,10:32,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4711227,CU_9899258,10-24-2018 20:06:02,Phone Call,Product - Contract terms and conditions,Leona ,10:33,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1499963,CU_3008404,10-24-2018 20:07:14,E-mail,You never answered my question,Darcey ,10:33,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1041217,CU_9189154,10-24-2018 20:07:14,Phone Call,I have been mis-sold this product,Maribel,10:33,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,
7529284,CU_7862346,10-24-2018 20:07:42,Phone Call,You took too long,Ora,10:33,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4547402,CU_4590938,10-24-2018 20:08:30,Letter,I have been mis-sold this product,Minerva,10:33,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8348497,CU_5324122,10-24-2018 20:08:59,Phone Call,Requested documentation not issued,Darcie ,10:33,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7529300,CU_2358983,10-24-2018 20:09:13,Phone Call,You are not easy to deal with,Melody ,10:34,0,1,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,
9233240,CU_4753487,10-24-2018 20:09:43,Phone Call,Standard letter inappropriate,Gladys,10:34,0,0,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3105624,CU_4447772,10-24-2018 20:09:52,Fax,Payment Failure/Incorrect Payment,Debora,10:34,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1696604,CU_9563764,10-24-2018 20:10:50,Letter,Unhappy with delay,Naomi ,10:34,0,0,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,0.0,,,,,,,,
5956445,CU_9709603,10-24-2018 20:11:18,Phone Call,You took too long,Naomi ,10:34,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2712413,CU_5207207,10-24-2018 20:11:22,Phone Call,You are not easy to deal with,Corrine,10:35,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2450271,CU_6976121,10-24-2018 20:12:06,Phone Call,You were not helpful,Maryanne,10:35,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,
5858144,CU_2029755,10-24-2018 20:13:11,MyPortal,I have been mis-sold this product,Nikki,10:35,0,0,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,
9855841,CU_7950400,10-24-2018 20:13:41,Phone Call,Unsuitable advice,Macey ,10:35,0,0,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,
1074021,CU_8704387,10-24-2018 20:13:47,MyPortal,You took too long,Melody ,10:35,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,
2286439,CU_3430087,10-24-2018 20:14:10,Phone Call,I have been mis-sold this product,Carol,10:36,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7267180,CU_4707217,10-24-2018 20:15:17,Phone Call,You provided me with incorrect information,Krystal,10:36,0,0,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3171190,CU_4870105,10-24-2018 20:16:32,Phone Call,You took too long,Darcie ,10:36,0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7103352,CU_3304344,10-24-2018 20:17:02,Phone Call,You did not keep me updated,Corrine,10:36,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7791485,CU_3118751,10-24-2018 20:17:59,Phone Call,You provided me with incorrect information,Naomi ,10:37,0,0,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,0.0,,,,,,,
6906750,CU_6722689,10-24-2018 20:18:57,Phone Call,You are not easy to deal with,Alishba ,10:37,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,
6972292,CU_4041965,10-24-2018 20:19:00,Questionnaire,Payment Failure/Incorrect Payment,Darcey ,10:37,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6120327,CU_8634812,10-24-2018 20:20:16,Phone Call,You provided me with incorrect information,Erika ,10:37,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8840077,CU_9935529,10-24-2018 20:20:37,MyPortal,You took too long,Minerva,10:37,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7857038,CU_6490098,10-24-2018 20:21:18,Phone Call,You took too long,Ora,10:38,0,0,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,
7725967,CU_6731106,10-24-2018 20:21:19,E-mail,You provided me with incorrect information,Maribel,10:39,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,
1762193,CU_7010360,10-24-2018 20:21:21,E-mail,I have been mis-sold this product,Millie,10:39,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,
8905624,CU_7086185,10-24-2018 20:21:21,Phone Call,I have been mis-sold this product,Zara ,10:39,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1270681,CU_9176592,10-24-2018 20:22:46,MyPortal,I have been mis-sold this product,Minnie ,10:39,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9331609,CU_1477355,10-24-2018 20:23:04,Internet,My details are not accurate,Naomi ,10:39,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6316954,CU_9264627,10-24-2018 20:23:56,Internet,Payment Failure/Incorrect Payment,Ora,10:39,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,0.0,
7070617,CU_3635703,10-24-2018 20:24:20,Phone Call,You are not easy to deal with,Melody ,10:39,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1270685,CU_2929085,10-24-2018 20:25:06,Phone Call,You are not easy to deal with,Carol,10:39,0,0,,,,,,,,,,,,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
1270697,CU_5244109,10-24-2018 20:25:15,Phone Call,You provided me with incorrect information,Carol,10:39,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6448042,CU_9709603,10-24-2018 20:26:21,Phone Call,FA advice queried,Alishba ,10:40,0,0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6284208,CU_5324122,10-24-2018 20:26:29,Phone Call,I have been mis-sold this product,Krystal,10:40,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2089906,CU_1154351,10-24-2018 20:26:29,Letter & Phone Call,I have been mis-sold this product (PPI),Darcey ,10:40,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9954241,CU_8776701,10-24-2018 20:27:59,Phone Call,I have been mis-sold this product,Naomi ,10:41,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7431107,CU_2674284,10-24-2018 20:28:22,E-mail,You provided me with incorrect information,Corrine,10:41,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3892164,CU_2300999,10-24-2018 20:30:18,Phone Call,Unsuitable advice,Leona ,10:41,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,
2515909,CU_9502541,10-24-2018 20:31:11,Letter,The performance of my product was poor,Mina ,10:41,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4907974,CU_2187256,10-24-2018 20:31:33,Phone Call,Payment Failure/Incorrect Payment,Zoe ,10:42,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2057162,CU_4098971,10-24-2018 20:31:40,Phone Call,You provided me with incorrect information,Jewell,10:42,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4940748,CU_2638292,10-24-2018 20:32:07,Phone Call,Payment Failure/Incorrect Payment,Carol,10:42,0,0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,
4285393,CU_1748333,10-24-2018 20:32:48,Phone Call,You are not easy to deal with,Lola-Rose ,10:42,0,0,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,
4187091,CU_3680709,10-24-2018 20:33:32,MyPortal,You did not understand my needs,Valerie,10:42,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9266134,CU_6490098,10-24-2018 20:33:49,Letter,Unsuitable advice,Erika ,10:42,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4350934,CU_9071483,10-24-2018 20:33:50,Phone Call,You did not explain the next steps/process to me,Gladys,10:42,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1795032,CU_6338474,10-24-2018 20:34:48,Internet,You did not explain the next steps/process to me,Maribel,10:42,0,0,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,
3367900,CU_4731462,10-24-2018 20:34:53,Phone Call,FA advice queried,Gladys,10:42,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8709085,CU_5244109,10-24-2018 20:36:42,Letter,You are not easy to deal with,Amie ,10:42,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4514782,CU_5120322,10-24-2018 20:36:47,Phone Call,The performance of my product was poor,Elisabeth ,10:43,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4350945,CU_7725954,10-24-2018 20:38:01,Internet,You are not easy to deal with,Nikki,10:43,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2253795,CU_6630945,10-24-2018 20:38:45,Phone Call,I have been mis-sold this product,Darcie ,10:44,0,0,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7168998,CU_9226747,10-24-2018 20:39:37,Phone Call,The performance of my product was poor,Macey ,10:44,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2974698,CU_4266951,10-24-2018 20:41:20,Phone Call,I have been mis-sold this product,Minnie ,10:44,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8676331,CU_6605366,10-24-2018 20:41:35,E-mail,The performance of my product was poor,Naomi ,10:45,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6218731,CU_5297282,10-24-2018 20:41:59,Phone Call,You took too long,Zara ,10:45,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7070706,CU_5493910,10-24-2018 20:42:57,Phone Call,The performance of my product was poor,Nikki,10:45,0,0,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2843637,CU_4162567,10-24-2018 20:43:42,Letter,You are not easy to deal with,Darcey ,10:45,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3105784,CU_4753487,10-24-2018 20:44:34,Phone Call,Payment not generated/received by customer,Amalia,10:45,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8938488,CU_7086185,10-24-2018 20:48:14,Phone Call,Unhappy with delay,Antoinette,10:46,0,0,,,,,,0.0,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
9724924,CU_3662615,10-24-2018 20:49:08,Phone Call,You are not easy to deal with,Millie,10:46,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5989372,CU_7124690,10-24-2018 20:49:51,Letter,You are not easy to deal with,Naomi ,10:46,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9757698,CU_2559439,10-24-2018 20:50:02,Internet,Payment Failure/Incorrect Payment,Macey ,10:46,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1664003,CU_3999941,10-24-2018 20:50:06,Phone Call,You are not easy to deal with,Holly,10:46,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8610821,CU_1381545,10-24-2018 20:50:10,E-mail,Unhappy with delay,Amalia,10:46,0,0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1008651,CU_3662615,10-24-2018 20:50:12,Letter,You took too long,Bronwyn ,10:47,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3269644,CU_1242917,10-24-2018 20:50:35,E-mail,You took too long,Minnie ,10:47,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8905747,CU_9264627,10-24-2018 20:50:59,Internet,I have been mis-sold this product,Corrine,10:47,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4514837,CU_9949317,10-24-2018 20:52:00,Letter,You never answered my question,Darcie ,10:47,0,0,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,0.0,,,,,,,,,
4940822,CU_4998039,10-24-2018 20:52:58,Internet,I have been mis-sold this product,Naomi ,10:47,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7136277,CU_3201789,10-24-2018 20:53:48,MyPortal,You took too long,Ora,10:48,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8021016,CU_6290359,10-24-2018 20:54:52,E-mail & Phone Call,Product - Contract terms and conditions,Minnie ,10:48,0,0,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,
7431192,CU_5954610,10-24-2018 20:55:52,Retail Voice,Unhappy with delay,Macey ,10:48,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5399580,CU_4220520,10-24-2018 20:55:55,E-mail,Incorrect information given,Millie,10:48,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,
6775837,CU_4570181,10-24-2018 20:56:37,Questionnaire,The performance of my product was poor,Minerva,10:49,0,0,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,
5825569,CU_4920874,10-24-2018 20:57:57,E-mail & Phone Call,You have asked for too much information,Darcey ,10:49,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8872999,CU_8949772,10-24-2018 20:59:20,Phone Call,Incorrect information given,Darcie ,10:49,0,0,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4645928,CU_7639994,10-24-2018 21:00:52,Letter,I have been mis-sold this product,Debora,10:50,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9462826,CU_3823673,10-24-2018 21:02:40,MyPortal,I cannot understand your letter/comms,Amalia,10:50,0,0,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,
